episode,timestep,reward, averagate_reward_100
9180, 516480, 100.8627, 124.2298
9192, 517440, 100.8944, 124.0568
9205, 518400, 100.9263, 123.8003
9218, 519360, 100.9596, 123.648
9230, 520320, 100.9924, 123.9502
9242, 521280, 101.0245, 125.176
9255, 522240, 101.06, 125.4573
9267, 523200, 101.0921, 125.3683
9280, 524160, 101.1246, 125.1715
9292, 525120, 101.1575, 125.3406
9305, 526080, 101.1929, 125.7304
9317, 527040, 101.2232, 125.7026
9330, 528000, 101.2599, 125.9471
9342, 528960, 101.2919, 126.0033
9355, 529920, 101.3244, 125.7906
9367, 530880, 101.3572, 125.9265
9379, 531840, 101.3886, 126.1255
9392, 532800, 101.4174, 125.5657
9404, 533760, 101.4492, 125.4851
9416, 534720, 101.4831, 125.8907
9429, 535680, 101.5137, 125.4672
9442, 536640, 101.536, 124.3463
9454, 537600, 101.5658, 124.4218
9467, 538560, 101.5894, 123.3387
9480, 539520, 101.6226, 123.3618
9492, 540480, 101.6532, 123.8034
9504, 541440, 101.6852, 123.8784
9515, 542400, 101.7153, 123.8146
9527, 543360, 101.7492, 124.4486
9539, 544320, 101.7744, 125.0291
9551, 545280, 101.8083, 125.5134
9562, 546240, 101.8385, 125.7921
9574, 547200, 101.8687, 126.6565
9586, 548160, 101.9003, 126.935
9598, 549120, 101.9316, 126.8186
9610, 550080, 101.9639, 126.9228
9622, 551040, 101.9964, 126.9028
9633, 552000, 102.0259, 127.099
9645, 552960, 102.0598, 127.6774
9656, 553920, 102.0895, 127.638
9668, 554880, 102.1188, 127.5185
9679, 555840, 102.1465, 127.3592
9691, 556800, 102.175, 127.2482
9703, 557760, 102.2065, 127.291
9715, 558720, 102.2382, 127.2041
9726, 559680, 102.2679, 127.4324
9738, 560640, 102.3004, 127.2987
9751, 561600, 102.3074, 124.7181
9762, 562560, 102.3383, 125.1422
9774, 563520, 102.3694, 125.1535
9785, 564480, 102.3953, 125.1269
9797, 565440, 102.4137, 124.0355
9809, 566400, 102.4332, 122.8319
9821, 567360, 102.4648, 122.7488
9832, 568320, 102.4941, 122.923
9843, 569280, 102.523, 124.3476
9855, 570240, 102.5522, 125.2363
9866, 571200, 102.5814, 125.2438
9877, 572160, 102.6103, 125.4518
9888, 573120, 102.6387, 125.6231
9900, 574080, 102.6593, 127.2121
9910, 575040, 102.6872, 127.2896
9922, 576000, 102.7147, 126.9851
9932, 576960, 102.7421, 127.1248
9943, 577920, 102.7728, 127.3607
9954, 578880, 102.8031, 127.7977
9965, 579840, 102.8325, 127.9252
9977, 580800, 102.8512, 126.6515
9988, 581760, 102.8797, 126.7064
9999, 582720, 102.8969, 126.6958
10010, 583680, 102.9259, 126.5814
10021, 584640, 102.9529, 126.8525
10032, 585600, 102.9838, 126.9964
10044, 586560, 103.0026, 125.6226
10055, 587520, 103.0305, 125.4966
10066, 588480, 103.0587, 125.3876
10077, 589440, 103.0882, 126.7257
10088, 590400, 103.1167, 126.7883
10099, 591360, 103.1473, 128.179
10110, 592320, 103.175, 128.115
10120, 593280, 103.202, 128.4449
10132, 594240, 103.2296, 127.8899
10144, 595200, 103.2429, 127.3727
10155, 596160, 103.2712, 127.4788
10167, 597120, 103.2902, 126.3165
10178, 598080, 103.3185, 126.3268
10189, 599040, 103.3354, 125.1258
10201, 600000, 103.3611, 124.4201
10212, 600960, 103.3891, 124.4436
10223, 601920, 103.4154, 124.2079
10234, 602880, 103.4433, 124.5559
10245, 603840, 103.4704, 126.249
10257, 604800, 103.4915, 125.3301
10267, 605760, 103.5183, 126.7077
10278, 606720, 103.5489, 127.002
10289, 607680, 103.5737, 127.8547
10299, 608640, 103.6, 128.551
10310, 609600, 103.6289, 128.6221
10321, 610560, 103.6565, 128.7756
10331, 611520, 103.6814, 128.773
10341, 612480, 103.7089, 129.1624
10352, 613440, 103.7376, 130.4199
10362, 614400, 103.7643, 130.2873
10374, 615360, 103.7856, 129.3264
10384, 616320, 103.8118, 129.7283
10394, 617280, 103.8356, 129.4124
10404, 618240, 103.8614, 129.4902
10415, 619200, 103.8791, 128.4088
10426, 620160, 103.909, 128.5695
10436, 621120, 103.9369, 128.9367
10446, 622080, 103.9634, 129.0276
10455, 623040, 103.9877, 129.0853
10465, 624000, 104.0135, 130.2644
10476, 624960, 104.0432, 130.2123
10485, 625920, 104.0693, 130.511
10495, 626880, 104.0968, 130.9314
10505, 627840, 104.1238, 131.1135
10515, 628800, 104.1516, 132.5385
