episode,timestep,ep_reward,ep_len,success,level,success_rate,range_min,range_max,action_std
3271,372121,106.059,99,0,2,0.200,0.825,1.375,0.550
3272,372181,94.039,60,1,2,0.233,0.825,1.375,0.550
3273,372211,27.555,30,0,2,0.233,0.825,1.375,0.550
3274,372336,153.651,125,1,2,0.233,0.825,1.375,0.550
3275,372696,454.391,360,0,2,0.233,0.825,1.375,0.550
3276,373056,405.361,360,0,2,0.233,0.825,1.375,0.550
3277,373416,386.188,360,0,2,0.233,0.825,1.375,0.550
3278,373665,337.515,249,1,2,0.233,0.825,1.375,0.550
3279,373772,134.448,107,1,2,0.267,0.825,1.375,0.550
3280,374132,436.224,360,0,2,0.267,0.825,1.375,0.550
3281,374207,91.149,75,0,2,0.267,0.825,1.375,0.550
3282,374567,440.819,360,0,2,0.267,0.825,1.375,0.550
3283,374927,432.866,360,0,2,0.267,0.825,1.375,0.550
3284,375287,447.299,360,0,2,0.267,0.825,1.375,0.550
3285,375592,389.270,305,0,2,0.233,0.825,1.375,0.550
3286,375952,407.915,360,0,2,0.233,0.825,1.375,0.550
3287,376052,134.131,100,0,2,0.233,0.825,1.375,0.550
3288,376334,347.134,282,1,2,0.233,0.825,1.375,0.550
3289,376694,423.006,360,0,2,0.233,0.825,1.375,0.550
3290,377021,449.315,327,1,2,0.233,0.825,1.375,0.550
3291,377381,469.285,360,0,2,0.233,0.825,1.375,0.550
3292,377420,39.043,39,0,2,0.233,0.825,1.375,0.550
3293,377780,437.832,360,0,2,0.233,0.825,1.375,0.550
3294,377833,96.611,53,1,2,0.267,0.825,1.375,0.550
3295,378193,412.608,360,0,2,0.267,0.825,1.375,0.550
3296,378249,95.048,56,1,2,0.300,0.825,1.375,0.550
3297,378609,461.472,360,0,2,0.300,0.825,1.375,0.550
3298,378969,438.843,360,0,2,0.300,0.825,1.375,0.550
3299,379329,447.374,360,0,2,0.267,0.825,1.375,0.550
3300,379689,438.932,360,0,2,0.267,0.825,1.375,0.550
3301,379762,96.134,73,0,2,0.267,0.825,1.375,0.550
3302,379838,122.060,76,1,2,0.267,0.825,1.375,0.550
3303,379951,145.406,113,1,2,0.300,0.825,1.375,0.550
3304,380311,443.635,360,0,2,0.267,0.825,1.375,0.550
3305,380369,97.274,58,1,2,0.300,0.825,1.375,0.550
3306,380729,435.165,360,0,2,0.300,0.825,1.375,0.550
3307,381064,448.751,335,1,2,0.333,0.825,1.375,0.550
3308,381424,408.003,360,0,2,0.300,0.825,1.375,0.550
3309,381488,93.168,64,1,2,0.300,0.825,1.375,0.550
3310,381848,397.350,360,0,2,0.300,0.825,1.375,0.550
3311,382208,368.453,360,0,2,0.300,0.825,1.375,0.550
3312,382286,93.663,78,0,2,0.300,0.825,1.375,0.550
3313,382401,151.511,115,1,2,0.333,0.825,1.375,0.550
3314,382761,365.515,360,0,2,0.333,0.825,1.375,0.550
3315,383121,462.847,360,0,2,0.333,0.825,1.375,0.550
3316,383235,166.787,114,1,2,0.367,0.825,1.375,0.550
3317,383595,466.100,360,0,2,0.367,0.825,1.375,0.550
3318,383955,438.544,360,0,2,0.333,0.825,1.375,0.550
3319,384315,454.113,360,0,2,0.333,0.825,1.375,0.550
3320,384675,445.302,360,0,2,0.300,0.825,1.375,0.550
3321,384847,223.484,172,0,2,0.300,0.825,1.375,0.550
3322,385207,394.245,360,0,2,0.300,0.825,1.375,0.550
3323,385217,1.816,10,0,2,0.300,0.825,1.375,0.550
3324,385577,439.183,360,0,2,0.267,0.825,1.375,0.550
3325,385937,490.181,360,0,2,0.267,0.825,1.375,0.550
3326,386297,425.127,360,0,2,0.233,0.825,1.375,0.550
3327,386657,343.901,360,0,2,0.233,0.825,1.375,0.550
3328,387017,431.615,360,0,2,0.233,0.825,1.375,0.550
3329,387377,426.860,360,0,2,0.233,0.825,1.375,0.550
3330,387440,67.543,63,0,2,0.233,0.825,1.375,0.550
3331,387800,468.637,360,0,2,0.233,0.825,1.375,0.550
3332,388160,466.124,360,0,2,0.200,0.825,1.375,0.550
3333,388520,387.521,360,0,2,0.167,0.825,1.375,0.550
3334,388559,37.662,39,0,2,0.167,0.825,1.375,0.550
3335,388919,418.678,360,0,2,0.133,0.825,1.375,0.550
3336,389279,463.030,360,0,2,0.133,0.825,1.375,0.550
3337,389639,433.599,360,0,2,0.100,0.825,1.375,0.550
3338,389999,433.593,360,0,2,0.100,0.825,1.375,0.550
3339,390178,259.080,179,1,2,0.100,0.825,1.375,0.550
3340,390188,1.471,10,0,2,0.100,0.825,1.375,0.550
3341,390548,423.773,360,0,2,0.100,0.825,1.375,0.550
3342,390694,199.622,146,1,2,0.133,0.825,1.375,0.550
3343,390997,356.116,303,0,2,0.100,0.825,1.375,0.550
3344,391262,291.073,265,0,2,0.100,0.825,1.375,0.550
3345,391442,244.593,180,1,2,0.133,0.825,1.375,0.550
3346,391802,476.814,360,0,2,0.100,0.825,1.375,0.550
3347,392162,456.285,360,0,2,0.100,0.825,1.375,0.550
3348,392219,101.715,57,1,2,0.133,0.825,1.375,0.550
3349,392579,452.168,360,0,2,0.133,0.825,1.375,0.550
3350,392939,382.229,360,0,2,0.133,0.825,1.375,0.550
3351,392952,4.108,13,0,2,0.133,0.825,1.375,0.550
3352,393312,432.329,360,0,2,0.133,0.825,1.375,0.550
3353,393412,125.968,100,1,2,0.167,0.825,1.375,0.550
3354,393772,457.044,360,0,2,0.167,0.825,1.375,0.550
3355,394042,348.299,270,1,2,0.200,0.825,1.375,0.550
3356,394252,276.511,210,1,2,0.233,0.825,1.375,0.550
3357,394612,444.359,360,0,2,0.233,0.825,1.375,0.550
3358,394972,461.345,360,0,2,0.233,0.825,1.375,0.550
3359,395191,321.604,219,1,2,0.267,0.825,1.375,0.550
3360,395260,107.019,69,1,2,0.300,0.825,1.375,0.550
3361,395295,35.296,35,0,2,0.300,0.825,1.375,0.550
3362,395655,446.547,360,0,2,0.300,0.825,1.375,0.550
3363,395665,1.872,10,0,2,0.300,0.825,1.375,0.550
3364,396025,450.243,360,0,2,0.300,0.825,1.375,0.550
3365,396111,123.290,86,1,2,0.333,0.825,1.375,0.550
3366,396471,458.575,360,0,2,0.333,0.825,1.375,0.550
3367,396519,79.117,48,1,2,0.367,0.825,1.375,0.550
3368,396879,446.693,360,0,2,0.367,0.825,1.375,0.550
3369,396936,97.458,57,1,2,0.367,0.825,1.375,0.550
3370,397296,475.714,360,0,2,0.367,0.825,1.375,0.550
3371,397455,208.167,159,1,2,0.400,0.825,1.375,0.550
3372,397815,444.318,360,0,2,0.367,0.825,1.375,0.550
3373,398175,442.557,360,0,2,0.367,0.825,1.375,0.550
3374,398535,398.933,360,0,2,0.367,0.825,1.375,0.550
3375,398895,390.835,360,0,2,0.333,0.825,1.375,0.550
3376,399238,430.835,343,1,2,0.367,0.825,1.375,0.550
3377,399598,484.687,360,0,2,0.367,0.825,1.375,0.550
3378,399958,457.726,360,0,2,0.333,0.825,1.375,0.550
3379,400165,247.968,207,0,2,0.333,0.825,1.375,0.550
3380,400525,429.197,360,0,2,0.333,0.825,1.375,0.550
3381,400885,482.038,360,0,2,0.333,0.825,1.375,0.550
3382,400983,127.993,98,1,2,0.367,0.825,1.375,0.550
3383,401067,100.785,84,0,2,0.333,0.825,1.375,0.550
3384,401116,84.765,49,1,2,0.367,0.825,1.375,0.550
3385,401127,2.047,11,0,2,0.333,0.825,1.375,0.550
3386,401487,424.857,360,0,2,0.300,0.825,1.375,0.550
3387,401847,452.167,360,0,2,0.300,0.825,1.375,0.550
3388,401859,4.342,12,0,2,0.300,0.825,1.375,0.550
3389,402159,371.732,300,0,2,0.267,0.825,1.375,0.550
3390,402519,450.690,360,0,2,0.233,0.825,1.375,0.550
3391,402551,31.657,32,0,2,0.233,0.825,1.375,0.550
3392,402562,3.013,11,0,2,0.233,0.825,1.375,0.550
3393,402574,3.406,12,0,2,0.233,0.825,1.375,0.550
3394,402705,193.860,131,1,2,0.267,0.825,1.375,0.550
3395,403065,419.068,360,0,2,0.233,0.825,1.375,0.550
3396,403255,243.292,190,0,2,0.233,0.825,1.375,0.550
3397,403311,93.581,56,1,2,0.233,0.825,1.375,0.550
3398,403347,34.067,36,0,2,0.233,0.825,1.375,0.550
3399,403707,483.033,360,0,2,0.200,0.825,1.375,0.550
3400,404067,425.929,360,0,2,0.200,0.825,1.375,0.550
3401,404427,362.489,360,0,2,0.167,0.825,1.375,0.550
3402,404450,13.542,23,0,2,0.167,0.825,1.375,0.550
3403,404483,39.857,33,0,2,0.167,0.825,1.375,0.550
3404,404490,0.748,7,0,2,0.167,0.825,1.375,0.550
3405,404526,34.878,36,0,2,0.167,0.825,1.375,0.550
3406,404886,494.086,360,0,2,0.133,0.825,1.375,0.550
3407,404952,95.791,66,0,2,0.133,0.825,1.375,0.550
3408,405312,451.729,360,0,2,0.133,0.825,1.375,0.550
3409,405672,477.805,360,0,2,0.133,0.825,1.375,0.550
3410,406032,454.649,360,0,2,0.133,0.825,1.375,0.550
3411,406392,443.701,360,0,2,0.133,0.825,1.375,0.550
3412,406752,419.553,360,0,2,0.100,0.825,1.375,0.550
3413,407031,386.021,279,1,2,0.133,0.825,1.375,0.550
3414,407391,345.510,360,0,2,0.100,0.825,1.375,0.550
3415,407751,374.844,360,0,2,0.100,0.825,1.375,0.550
3416,408111,422.006,360,0,2,0.100,0.825,1.375,0.550
3417,408471,359.912,360,0,2,0.100,0.825,1.375,0.550
3418,408831,444.421,360,0,2,0.100,0.825,1.375,0.550
3419,408844,4.659,13,0,2,0.100,0.825,1.375,0.550
3420,408902,49.034,58,0,2,0.100,0.825,1.375,0.550
3421,408978,120.020,76,1,2,0.133,0.825,1.375,0.550
3422,409118,210.686,140,1,2,0.167,0.825,1.375,0.550
3423,409478,400.247,360,0,2,0.167,0.825,1.375,0.550
3424,409557,121.831,79,1,2,0.167,0.825,1.375,0.550
3425,409754,235.738,197,0,2,0.167,0.825,1.375,0.550
3426,410114,426.205,360,0,2,0.167,0.825,1.375,0.550
3427,410152,54.438,38,0,2,0.133,0.825,1.375,0.550
3428,410512,439.740,360,0,2,0.133,0.825,1.375,0.550
3429,410872,394.623,360,0,2,0.133,0.825,1.375,0.550
3430,411232,394.777,360,0,2,0.133,0.825,1.375,0.550
3431,411592,443.134,360,0,2,0.133,0.825,1.375,0.550
3432,411952,437.478,360,0,2,0.133,0.825,1.375,0.550
3433,412312,462.633,360,0,2,0.133,0.825,1.375,0.550
3434,412672,411.648,360,0,2,0.133,0.825,1.375,0.550
3435,413032,457.292,360,0,2,0.133,0.825,1.375,0.550
3436,413392,442.674,360,0,2,0.133,0.825,1.375,0.550
3437,413468,122.489,76,1,2,0.167,0.825,1.375,0.550
3438,413828,454.624,360,0,2,0.167,0.825,1.375,0.550
3439,414188,446.777,360,0,2,0.167,0.825,1.375,0.550
3440,414304,161.608,116,1,2,0.200,0.825,1.375,0.550
3441,414664,457.482,360,0,2,0.200,0.825,1.375,0.550
3442,415024,461.738,360,0,2,0.200,0.825,1.375,0.550
3443,415088,104.678,64,1,2,0.200,0.825,1.375,0.550
3444,415448,454.904,360,0,2,0.200,0.825,1.375,0.550
3445,415699,291.443,251,0,2,0.200,0.825,1.375,0.550
3446,415754,92.244,55,1,2,0.233,0.825,1.375,0.550
3447,415830,103.337,76,1,2,0.267,0.825,1.375,0.550
3448,416190,409.819,360,0,2,0.267,0.825,1.375,0.550
3449,416550,446.259,360,0,2,0.267,0.825,1.375,0.550
3450,416910,441.880,360,0,2,0.267,0.825,1.375,0.550
3451,417270,480.418,360,0,2,0.233,0.825,1.375,0.550
3452,417630,370.069,360,0,2,0.200,0.825,1.375,0.550
3453,417801,219.292,171,1,2,0.233,0.825,1.375,0.550
3454,417889,107.104,88,0,2,0.200,0.825,1.375,0.550
3455,418249,368.306,360,0,2,0.200,0.825,1.375,0.550
3456,418609,410.632,360,0,2,0.200,0.825,1.375,0.550
3457,418969,481.987,360,0,2,0.200,0.825,1.375,0.550
3458,419329,396.591,360,0,2,0.200,0.825,1.375,0.550
3459,419410,121.446,81,1,2,0.233,0.825,1.375,0.550
3460,419770,422.683,360,0,2,0.233,0.825,1.375,0.550
3461,419822,90.611,52,1,2,0.267,0.825,1.375,0.550
3462,419899,92.992,77,0,2,0.267,0.825,1.375,0.550
3463,419971,76.856,72,0,2,0.267,0.825,1.375,0.550
3464,419988,0.825,17,0,2,0.267,0.825,1.375,0.550
3465,420015,13.108,27,0,2,0.267,0.825,1.375,0.550
3466,420375,417.949,360,0,2,0.267,0.825,1.375,0.550
3467,420472,124.167,97,1,2,0.267,0.825,1.375,0.550
3468,420676,280.779,204,1,2,0.300,0.825,1.375,0.550
3469,420763,88.478,87,0,2,0.300,0.825,1.375,0.550
3470,420829,96.078,66,1,2,0.300,0.825,1.375,0.550
3471,420896,97.475,67,1,2,0.333,0.825,1.375,0.550
3472,420965,106.510,69,1,2,0.367,0.825,1.375,0.550
3473,421048,99.518,83,0,2,0.333,0.825,1.375,0.550
3474,421066,1.920,18,0,2,0.333,0.825,1.375,0.550
3475,421242,219.784,176,1,2,0.367,0.825,1.375,0.550
3476,421602,445.535,360,0,2,0.333,0.825,1.375,0.550
3477,421962,479.792,360,0,2,0.300,0.825,1.375,0.550
3478,422322,421.921,360,0,2,0.300,0.825,1.375,0.550
3479,422372,59.224,50,0,2,0.300,0.825,1.375,0.550
3480,422732,355.153,360,0,2,0.300,0.825,1.375,0.550
3481,422787,89.222,55,0,2,0.300,0.825,1.375,0.550
3482,422803,-2.322,16,0,2,0.300,0.825,1.375,0.550
3483,423163,420.730,360,0,2,0.267,0.825,1.375,0.550
3484,423240,96.477,77,0,2,0.267,0.825,1.375,0.550
3485,423256,-0.490,16,0,2,0.267,0.825,1.375,0.550
3486,423616,435.614,360,0,2,0.267,0.825,1.375,0.550
3487,423627,1.871,11,0,2,0.267,0.825,1.375,0.550
3488,423987,407.118,360,0,2,0.267,0.825,1.375,0.550
3489,424004,-0.654,17,0,2,0.233,0.825,1.375,0.550
3490,424364,416.008,360,0,2,0.233,0.825,1.375,0.550
3491,424724,398.751,360,0,2,0.200,0.825,1.375,0.550
3492,425084,406.057,360,0,2,0.200,0.825,1.375,0.550
3493,425234,195.666,150,0,2,0.200,0.825,1.375,0.550
3494,425594,386.764,360,0,2,0.200,0.825,1.375,0.550
3495,425660,97.558,66,1,2,0.233,0.825,1.375,0.550
3496,426020,421.905,360,0,2,0.233,0.825,1.375,0.550
3497,426380,404.779,360,0,2,0.200,0.825,1.375,0.550
3498,426461,127.595,81,1,2,0.200,0.825,1.375,0.550
3499,426533,105.243,72,1,2,0.233,0.825,1.375,0.550
3500,426671,187.263,138,1,2,0.233,0.825,1.375,0.550
3501,427031,426.564,360,0,2,0.200,0.825,1.375,0.550
3502,427134,130.811,103,0,2,0.167,0.825,1.375,0.550
3503,427494,445.389,360,0,2,0.167,0.825,1.375,0.550
3504,427854,404.649,360,0,2,0.167,0.825,1.375,0.550
3505,428082,268.095,228,1,2,0.167,0.825,1.375,0.550
3506,428442,471.778,360,0,2,0.167,0.825,1.375,0.550
3507,428607,189.058,165,1,2,0.200,0.825,1.375,0.550
3508,428967,400.367,360,0,2,0.200,0.825,1.375,0.550
3509,429114,187.154,147,1,2,0.233,0.825,1.375,0.550
3510,429474,394.505,360,0,2,0.233,0.825,1.375,0.550
3511,429654,235.370,180,1,2,0.267,0.825,1.375,0.550
3512,430014,453.170,360,0,2,0.267,0.825,1.375,0.550
3513,430374,361.831,360,0,2,0.267,0.825,1.375,0.550
3514,430734,432.507,360,0,2,0.267,0.825,1.375,0.550
3515,431094,470.006,360,0,2,0.267,0.825,1.375,0.550
3516,431173,112.344,79,0,2,0.267,0.825,1.375,0.550
3517,431352,234.811,179,1,2,0.300,0.825,1.375,0.550
3518,431712,444.570,360,0,2,0.300,0.825,1.375,0.550
3519,432072,439.653,360,0,2,0.300,0.825,1.375,0.550
3520,432349,384.510,277,1,2,0.333,0.825,1.375,0.550
3521,432709,388.855,360,0,2,0.333,0.825,1.375,0.550
3522,432861,166.925,152,0,2,0.333,0.825,1.375,0.550
3523,433008,199.908,147,1,2,0.367,0.825,1.375,0.550
3524,433368,476.412,360,0,2,0.367,0.825,1.375,0.550
3525,433423,85.658,55,1,2,0.367,0.825,1.375,0.550
3526,433603,210.695,180,0,2,0.367,0.825,1.375,0.550
3527,433963,434.111,360,0,2,0.367,0.825,1.375,0.550
3528,434323,375.571,360,0,2,0.333,0.825,1.375,0.550
3529,434394,62.295,71,0,2,0.300,0.825,1.375,0.550
3530,434754,418.777,360,0,2,0.267,0.825,1.375,0.550
3531,434781,26.247,27,0,2,0.267,0.825,1.375,0.550
3532,435141,417.697,360,0,2,0.267,0.825,1.375,0.550
3533,435501,427.738,360,0,2,0.267,0.825,1.375,0.550
3534,435861,433.343,360,0,2,0.267,0.825,1.375,0.550
3535,436221,423.604,360,0,2,0.233,0.825,1.375,0.550
3536,436284,95.030,63,1,2,0.267,0.825,1.375,0.550
3537,436342,93.891,58,1,2,0.267,0.825,1.375,0.550
3538,436702,396.993,360,0,2,0.267,0.825,1.375,0.550
3539,436725,16.309,23,0,2,0.233,0.825,1.375,0.550
3540,436862,155.342,137,1,2,0.267,0.825,1.375,0.550
3541,437222,426.679,360,0,2,0.233,0.825,1.375,0.550
3542,437407,256.669,185,1,2,0.267,0.825,1.375,0.550
3543,437767,435.047,360,0,2,0.267,0.825,1.375,0.550
3544,437917,210.298,150,1,2,0.300,0.825,1.375,0.550
3545,437949,37.991,32,0,2,0.300,0.825,1.375,0.550
3546,438019,110.772,70,0,2,0.300,0.825,1.375,0.550
3547,438379,479.892,360,0,2,0.267,0.825,1.375,0.550
3548,438739,433.533,360,0,2,0.267,0.825,1.375,0.550
3549,439099,453.648,360,0,2,0.267,0.825,1.375,0.550
3550,439459,437.310,360,0,2,0.233,0.825,1.375,0.550
3551,439819,446.474,360,0,2,0.233,0.825,1.375,0.550
3552,440179,349.242,360,0,2,0.233,0.825,1.375,0.550
3553,440539,405.773,360,0,2,0.200,0.825,1.375,0.550
3554,440563,20.717,24,0,2,0.200,0.825,1.375,0.550
3555,440923,380.133,360,0,2,0.167,0.825,1.375,0.550
3556,441044,151.068,121,1,2,0.200,0.825,1.375,0.550
3557,441404,428.363,360,0,2,0.200,0.825,1.375,0.550
3558,441764,448.353,360,0,2,0.200,0.825,1.375,0.550
3559,441867,135.026,103,1,2,0.233,0.825,1.375,0.550
3560,442227,437.695,360,0,2,0.233,0.825,1.375,0.550
3561,442434,286.611,207,1,2,0.267,0.825,1.375,0.550
3562,442794,383.660,360,0,2,0.267,0.825,1.375,0.550
3563,443083,373.151,289,1,2,0.300,0.825,1.375,0.550
3564,443443,471.815,360,0,2,0.300,0.825,1.375,0.550
3565,443504,83.795,61,0,2,0.300,0.825,1.375,0.550
3566,443864,432.723,360,0,2,0.267,0.825,1.375,0.550
3567,444224,424.093,360,0,2,0.233,0.825,1.375,0.550
3568,444295,94.451,71,0,2,0.233,0.825,1.375,0.550
3569,444406,146.230,111,0,2,0.233,0.825,1.375,0.550
3570,444766,423.444,360,0,2,0.200,0.825,1.375,0.550
3571,445017,246.609,251,0,2,0.200,0.825,1.375,0.550
3572,445191,240.632,174,1,2,0.200,0.825,1.375,0.550
3573,445551,438.758,360,0,2,0.200,0.825,1.375,0.550
3574,445911,447.123,360,0,2,0.167,0.825,1.375,0.550
3575,446084,176.799,173,0,2,0.167,0.825,1.375,0.550
3576,446444,394.416,360,0,2,0.167,0.825,1.375,0.550
3577,446587,194.147,143,1,2,0.200,0.825,1.375,0.550
3578,446947,432.553,360,0,2,0.200,0.825,1.375,0.550
3579,446956,0.858,9,0,2,0.200,0.825,1.375,0.550
3580,447316,458.408,360,0,2,0.200,0.825,1.375,0.550
3581,447455,199.341,139,1,2,0.233,0.825,1.375,0.550
3582,447513,90.480,58,0,2,0.233,0.825,1.375,0.550
3583,447586,114.881,73,1,2,0.267,0.825,1.375,0.550
3584,447946,404.645,360,0,2,0.267,0.825,1.375,0.550
3585,448306,460.470,360,0,2,0.267,0.825,1.375,0.550
3586,448640,424.322,334,1,2,0.267,0.825,1.375,0.550
3587,449000,388.175,360,0,2,0.267,0.825,1.375,0.550
3588,449360,403.175,360,0,2,0.267,0.825,1.375,0.550
3589,449720,437.896,360,0,2,0.233,0.825,1.375,0.550
3590,450080,421.702,360,0,2,0.233,0.825,1.375,0.550
3591,450351,341.492,271,1,2,0.233,0.825,1.375,0.550
3592,450481,133.207,130,0,2,0.233,0.825,1.375,0.550
3593,450841,463.137,360,0,2,0.200,0.825,1.375,0.550
3594,450998,205.089,157,1,2,0.233,0.825,1.375,0.550
3595,451358,403.163,360,0,2,0.233,0.825,1.375,0.550
3596,451718,406.381,360,0,2,0.233,0.825,1.375,0.550
3597,451791,105.486,73,1,2,0.267,0.825,1.375,0.550
3598,452151,333.267,360,0,2,0.267,0.825,1.375,0.550
3599,452511,442.737,360,0,2,0.267,0.825,1.375,0.550
3600,452871,428.642,360,0,2,0.267,0.825,1.375,0.550
3601,452929,94.832,58,1,2,0.300,0.825,1.375,0.550
3602,453289,383.827,360,0,2,0.267,0.825,1.375,0.550
3603,453353,68.647,64,0,2,0.267,0.825,1.375,0.550
3604,453713,456.014,360,0,2,0.267,0.825,1.375,0.550
3605,454073,423.030,360,0,2,0.267,0.825,1.375,0.550
3606,454196,177.442,123,1,2,0.300,0.825,1.375,0.550
3607,454556,344.021,360,0,2,0.267,0.825,1.375,0.550
3608,454916,441.575,360,0,2,0.267,0.825,1.375,0.550
3609,455194,320.764,278,0,2,0.267,0.825,1.375,0.550
3610,455540,391.258,346,0,2,0.267,0.825,1.375,0.550
3611,455777,298.696,237,1,2,0.267,0.825,1.375,0.550
3612,456137,419.823,360,0,2,0.267,0.825,1.375,0.550
3613,456221,126.070,84,1,2,0.267,0.825,1.375,0.550
3614,456581,457.485,360,0,2,0.267,0.825,1.375,0.550
3615,456684,124.233,103,0,2,0.267,0.825,1.375,0.550
3616,457044,404.123,360,0,2,0.233,0.825,1.375,0.550
3617,457235,258.259,191,0,2,0.233,0.825,1.375,0.550
3618,457399,194.642,164,0,2,0.233,0.825,1.375,0.550
3619,457597,265.286,198,1,2,0.267,0.825,1.375,0.550
3620,457957,445.252,360,0,2,0.267,0.825,1.375,0.550
3621,458317,395.785,360,0,2,0.233,0.825,1.375,0.550
3622,458677,421.748,360,0,2,0.233,0.825,1.375,0.550
3623,458790,123.749,113,0,2,0.233,0.825,1.375,0.550
3624,459150,431.061,360,0,2,0.200,0.825,1.375,0.550
3625,459510,440.787,360,0,2,0.200,0.825,1.375,0.550
3626,459870,476.016,360,0,2,0.200,0.825,1.375,0.550
3627,460082,252.405,212,0,2,0.167,0.825,1.375,0.550
3628,460274,248.594,192,1,2,0.200,0.825,1.375,0.550
3629,460410,166.389,136,1,2,0.233,0.825,1.375,0.550
3630,460590,237.465,180,1,2,0.267,0.825,1.375,0.550
3631,460655,106.168,65,1,2,0.267,0.825,1.375,0.550
3632,460945,315.992,290,0,2,0.267,0.825,1.375,0.550
3633,461288,369.953,343,0,2,0.267,0.825,1.375,0.550
3634,461648,417.568,360,0,2,0.267,0.825,1.375,0.550
3635,462007,450.263,359,0,2,0.267,0.825,1.375,0.550
3636,462278,367.107,271,1,2,0.267,0.825,1.375,0.550
3637,462638,405.988,360,0,2,0.267,0.825,1.375,0.550
3638,462998,351.139,360,0,2,0.267,0.825,1.375,0.550
3639,463197,136.496,199,0,2,0.267,0.825,1.375,0.550
3640,463557,447.639,360,0,2,0.267,0.825,1.375,0.550
3641,463842,242.994,285,0,2,0.233,0.825,1.375,0.550
3642,463922,88.301,80,0,2,0.233,0.825,1.375,0.550
3643,464280,293.121,358,0,2,0.200,0.825,1.375,0.550
3644,464540,288.140,260,1,2,0.233,0.825,1.375,0.550
3645,464638,132.610,98,1,2,0.267,0.825,1.375,0.550
3646,464998,341.855,360,0,2,0.267,0.825,1.375,0.550
3647,465358,423.009,360,0,2,0.267,0.825,1.375,0.550
3648,465591,231.972,233,0,2,0.267,0.825,1.375,0.550
3649,465693,134.021,102,1,2,0.267,0.825,1.375,0.550
3650,465923,276.404,230,1,2,0.300,0.825,1.375,0.550
3651,466193,193.006,270,0,2,0.300,0.825,1.375,0.550
3652,466383,243.254,190,1,2,0.333,0.825,1.375,0.550
3653,466614,208.449,231,0,2,0.333,0.825,1.375,0.550
3654,466706,111.700,92,0,2,0.333,0.825,1.375,0.550
3655,466956,124.319,250,0,2,0.333,0.825,1.375,0.550
3656,467316,354.113,360,0,2,0.333,0.825,1.375,0.550
3657,467676,343.941,360,0,2,0.333,0.825,1.375,0.550
3658,468036,402.099,360,0,2,0.300,0.825,1.375,0.550
3659,468396,321.590,360,0,2,0.267,0.825,1.375,0.550
3660,468527,178.515,131,1,2,0.267,0.825,1.375,0.550
3661,468586,84.511,59,1,2,0.267,0.825,1.375,0.550
3662,468773,233.406,187,0,2,0.267,0.825,1.375,0.550
3663,469052,307.559,279,1,2,0.300,0.825,1.375,0.550
3664,469412,409.304,360,0,2,0.300,0.825,1.375,0.550
3665,469588,173.208,176,0,2,0.300,0.825,1.375,0.550
3666,469948,344.388,360,0,2,0.267,0.825,1.375,0.550
3667,469975,5.307,27,0,2,0.267,0.825,1.375,0.550
3668,470335,416.483,360,0,2,0.267,0.825,1.375,0.550
3669,470695,431.581,360,0,2,0.267,0.825,1.375,0.550
3670,471055,347.302,360,0,2,0.267,0.825,1.375,0.550
3671,471415,376.497,360,0,2,0.267,0.825,1.375,0.550
3672,471663,167.114,248,0,2,0.267,0.825,1.375,0.550
3673,471741,107.233,78,1,2,0.300,0.825,1.375,0.550
3674,472101,452.831,360,0,2,0.267,0.825,1.375,0.550
3675,472186,128.441,85,1,2,0.267,0.825,1.375,0.550
3676,472546,469.304,360,0,2,0.267,0.825,1.375,0.550
3677,472906,330.368,360,0,2,0.267,0.825,1.375,0.550
3678,473175,304.533,269,1,2,0.300,0.825,1.375,0.550
3679,473299,157.011,124,1,2,0.300,0.825,1.375,0.550
3680,473659,352.478,360,0,2,0.267,0.825,1.375,0.550
3681,474007,314.815,348,0,2,0.267,0.825,1.375,0.550
3682,474367,469.432,360,0,2,0.233,0.825,1.375,0.550
3683,474727,433.754,360,0,2,0.233,0.825,1.375,0.550
3684,475087,299.124,360,0,2,0.233,0.825,1.375,0.550
3685,475447,453.298,360,0,2,0.233,0.825,1.375,0.550
3686,475807,447.832,360,0,2,0.233,0.825,1.375,0.550
3687,476167,458.467,360,0,2,0.233,0.825,1.375,0.550
3688,476389,235.542,222,1,2,0.267,0.825,1.375,0.550
3689,476749,296.712,360,0,2,0.267,0.825,1.375,0.550
3690,477109,364.587,360,0,2,0.233,0.825,1.375,0.550
3691,477469,412.523,360,0,2,0.200,0.825,1.375,0.550
3692,477753,326.503,284,0,2,0.200,0.825,1.375,0.550
3693,478113,373.982,360,0,2,0.167,0.825,1.375,0.550
3694,478435,365.237,322,1,2,0.200,0.825,1.375,0.550
3695,478680,280.618,245,0,2,0.200,0.825,1.375,0.550
3696,478727,41.844,47,0,2,0.200,0.825,1.375,0.550
3697,479087,448.968,360,0,2,0.200,0.825,1.375,0.550
3698,479226,154.436,139,1,2,0.233,0.825,1.375,0.550
3699,479459,192.810,233,0,2,0.233,0.825,1.375,0.550
3700,479722,322.770,263,1,2,0.267,0.825,1.375,0.550
3701,480082,349.276,360,0,2,0.267,0.825,1.375,0.550
3702,480442,437.049,360,0,2,0.267,0.825,1.375,0.550
3703,480636,241.355,194,1,2,0.267,0.825,1.375,0.550
3704,480996,458.092,360,0,2,0.267,0.825,1.375,0.550
3705,481293,360.488,297,1,2,0.267,0.825,1.375,0.550
3706,481434,180.827,141,1,2,0.300,0.825,1.375,0.550
