episode,timestep,reward
2773, 513120, 134.3905
2775, 513600, 154.5579
2777, 514080, 103.7218
2779, 514560, 143.4977
2781, 515040, 89.4139
2783, 515520, 174.3359
2786, 516000, 90.151
2788, 516480, 128.2378
2790, 516960, 159.2596
2792, 517440, 146.4418
2795, 517920, 91.0363
2797, 518400, 115.3163
2799, 518880, 128.6721
2802, 519360, 72.3524
2805, 519840, 101.8961
2807, 520320, 169.0389
2810, 520800, 123.9034
2812, 521280, 122.7126
2814, 521760, 115.5128
2816, 522240, 123.1607
2818, 522720, 126.6357
2820, 523200, 82.5125
2823, 523680, 138.5093
2825, 524160, 153.9676
2827, 524640, 85.7059
2829, 525120, 137.8279
2831, 525600, 79.0653
2833, 526080, 157.3185
2835, 526560, 97.7788
2837, 527040, 120.5651
2840, 527520, 70.9396
2842, 528000, 97.6925
2844, 528480, 162.2015
2846, 528960, 130.3107
2848, 529440, 96.1912
